subject,order,location,color,Language,Task
16,127,E4,10,English,Fixed
16,78,E5,6,English,Open
16,16,E5,6,English,Fixed
16,62,E6,5,English,Open
16,87,E6,5,English,Fixed
16,33,E7,5,English,Open
16,61,E7,5,English,Fixed
16,46,E8,5,English,Open
16,31,E8,5,English,Fixed
16,44,E9,5,English,Open
16,122,E9,5,English,Fixed
16,114,F1,3,English,Open
16,136,F1,3,English,Fixed
16,159,F10,5,English,Open
16,112,F10,5,English,Fixed
16,21,F11,5,English,Open
16,45,F11,4,English,Fixed
16,47,F12,TEAL,English,Open
16,129,F12,4,English,Fixed
16,5,F13,4,English,Open
16,158,F13,4,English,Fixed
16,115,F14,4,English,Open
16,123,F14,4,English,Fixed
16,45,F15,4,English,Open
16,95,F15,4,English,Fixed
16,136,F16,8,English,Open
16,142,F16,8,English,Fixed
16,59,F17,8,English,Open
16,21,F17,8,English,Fixed
16,120,F18,8,English,Open
16,126,F18,8,English,Fixed
16,103,F19,8,English,Open
16,60,F19,8,English,Fixed
16,11,F2,10,English,Open
16,54,F2,9,English,Fixed
16,83,F20,3,English,Open
16,34,F20,11,English,Fixed
16,126,F3,10,English,Open
16,89,F3,10,English,Fixed
16,65,F4,10,English,Open
16,114,F4,10,English,Fixed
16,17,F5,5,English,Open
16,124,F5,10,English,Fixed
16,94,F6,5,English,Open
16,72,F6,5,English,Fixed
16,116,F7,5,English,Open
16,43,F7,5,English,Fixed
16,93,F8,5,English,Open
16,84,F8,5,English,Fixed
16,143,F9,5,English,Open
16,154,F9,5,English,Fixed
16,74,G1,3,English,Open
16,159,G1,3,English,Fixed
16,50,G10,5,English,Open
16,94,G10,5,English,Fixed
16,55,G11,TEAL,English,Open
16,25,G11,4,English,Fixed
16,96,G12,TEAL,English,Open
16,24,G12,4,English,Fixed
16,66,G13,4,English,Open
16,58,G13,4,English,Fixed
16,18,G14,4,English,Open
16,153,G14,4,English,Fixed
16,58,G15,4,English,Open
16,37,G15,4,English,Fixed
16,87,G16,8,English,Open
16,106,G16,8,English,Fixed
16,72,G17,8,English,Open
16,146,G17,8,English,Fixed
16,6,G18,8,English,Open
16,100,G18,8,English,Fixed
16,31,G19,8,English,Open
16,110,G19,8,English,Fixed
16,99,G2,MAROON,English,Open
16,40,G2,10,English,Fixed
16,23,G20,MAROON,English,Open
16,80,G20,8,English,Fixed
16,39,G3,10,English,Open
16,1,G3,10,English,Fixed
16,19,G4,10,English,Open
16,57,G4,10,English,Fixed
16,148,G5,7,English,Open
16,98,G5,10,English,Fixed
16,41,G6,5,English,Open
16,22,G6,5,English,Fixed
16,3,G7,5,English,Open
16,23,G7,5,English,Fixed
16,60,G8,5,English,Open
16,155,G8,5,English,Fixed
16,138,G9,5,English,Open
16,73,G9,5,English,Fixed
16,151,H1,MAROON,English,Open
16,5,H1,8,English,Fixed
16,113,H10,5,English,Open
16,149,H10,5,English,Fixed
16,97,H11,TEAL,English,Open
16,41,H11,4,English,Fixed
16,82,H12,TEAL,English,Open
16,50,H12,4,English,Fixed
16,80,H13,TEAL,English,Open
16,116,H13,4,English,Fixed
16,137,H14,TEAL,English,Open
16,115,H14,4,English,Fixed
16,29,H15,4,English,Open
16,137,H15,4,English,Fixed
16,86,H16,8,English,Open
16,92,H16,8,English,Fixed
16,98,H17,8,English,Open
16,145,H17,8,English,Fixed
16,140,H18,8,English,Open
16,69,H18,8,English,Fixed
16,81,H19,8,English,Open
16,3,H19,8,English,Fixed
16,92,H2,10,English,Open
16,156,H2,8,English,Fixed
16,160,H20,MAROON,English,Open
16,140,H20,8,English,Fixed
16,10,H3,10,English,Open
16,79,H3,10,English,Fixed
16,147,H4,1,English,Open
16,141,H4,1,English,Fixed
16,139,H5,1,English,Open
16,101,H5,1,English,Fixed
16,141,H6,7,English,Open
16,55,H6,1,English,Fixed
16,135,H7,1,English,Open
16,130,H7,1,English,Fixed
16,101,H8,5,English,Open
16,44,H8,5,English,Fixed
16,76,H9,5,English,Open
16,91,H9,5,English,Fixed
17,60,A1,11,English,Open
17,152,A1,11,English,Fixed
17,150,A10,5,English,Open
17,87,A10,5,English,Fixed
17,90,A11,5,English,Open
17,62,A11,5,English,Fixed
17,25,A12,4,English,Open
17,98,A12,4,English,Fixed
17,118,A13,4,English,Open
17,3,A13,4,English,Fixed
17,59,A14,2,English,Open
17,108,A14,4,English,Fixed
17,53,A15,2,English,Open
17,95,A15,4,English,Fixed
17,37,A16,2,English,Open
17,52,A16,2,English,Fixed
17,135,A17,2,English,Open
17,115,A17,8,English,Fixed
17,104,A18,11,English,Open
17,15,A18,11,English,Fixed
17,140,A19,11,English,Open
17,30,A19,11,English,Fixed
17,155,A2,11,English,Open
17,112,A2,11,English,Fixed
17,78,A20,11,English,Open
17,29,A20,11,English,Fixed
17,44,A3,11,English,Open
17,86,A3,11,English,Fixed
17,29,A4,BEIGE,English,Open
17,146,A4,9,English,Fixed
17,61,A5,6,English,Open
17,97,A5,6,English,Fixed
17,97,A6,6,English,Open
17,24,A6,6,English,Fixed
17,98,A7,6,English,Open
17,35,A7,6,English,Fixed
17,146,A8,5,English,Open
17,100,A8,5,English,Fixed
17,86,A9,5,English,Open
17,114,A9,5,English,Fixed
17,123,B1,11,English,Open
17,5,B1,11,English,Fixed
17,67,B10,5,English,Open
17,10,B10,5,English,Fixed
17,20,B11,5,English,Open
17,147,B11,4,English,Fixed
17,77,B12,4,English,Open
17,32,B12,4,English,Fixed
17,74,B13,4,English,Open
17,60,B13,4,English,Fixed
17,83,B14,4,English,Open
17,85,B14,4,English,Fixed
17,69,B15,4,English,Open
17,57,B15,4,English,Fixed
17,70,B16,8,English,Open
17,64,B16,8,English,Fixed
17,49,B17,8,English,Open
17,70,B17,8,English,Fixed
17,119,B18,11,English,Open
17,127,B18,11,English,Fixed
17,159,B19,11,English,Open
17,113,B19,11,English,Fixed
17,102,B2,11,English,Open
17,27,B2,11,English,Fixed
17,96,B20,11,English,Open
17,67,B20,11,English,Fixed
17,139,B3,9,English,Open
17,83,B3,9,English,Fixed
17,100,B4,9,English,Open
17,133,B4,6,English,Fixed
17,85,B5,6,English,Open
17,61,B5,6,English,Fixed
17,21,B6,6,English,Open
17,139,B6,5,English,Fixed
17,9,B7,6,English,Open
17,125,B7,5,English,Fixed
17,130,B8,5,English,Open
17,51,B8,5,English,Fixed
17,99,B9,5,English,Open
17,101,B9,5,English,Fixed
17,134,C1,11,English,Open
17,156,C1,11,English,Fixed
17,94,C10,5,English,Open
17,45,C10,5,English,Fixed
17,160,C11,5,English,Open
17,53,C11,4,English,Fixed
17,50,C12,5,English,Open
17,117,C12,4,English,Fixed
17,8,C13,4,English,Open
17,18,C13,4,English,Fixed
17,92,C14,4,English,Open
17,8,C14,4,English,Fixed
17,57,C15,4,English,Open
17,17,C15,4,English,Fixed
17,141,C16,PERIWINKLE,English,Open
17,136,C16,8,English,Fixed
17,46,C17,8,English,Open
17,68,C17,8,English,Fixed
17,110,C18,11,English,Open
17,44,C18,8,English,Fixed
17,51,C19,11,English,Open
17,137,C19,11,English,Fixed
17,47,C2,9,English,Open
17,47,C2,9,English,Fixed
17,54,C20,11,English,Open
17,88,C20,11,English,Fixed
17,18,C3,9,English,Open
17,109,C3,9,English,Fixed
17,89,C4,6,English,Open
17,124,C4,9,English,Fixed
17,127,C5,6,English,Open
17,31,C5,6,English,Fixed
17,68,C6,6,English,Open
17,7,C6,5,English,Fixed
17,156,C7,5,English,Open
17,93,C7,5,English,Fixed
17,15,C8,5,English,Open
17,91,C8,5,English,Fixed
17,64,C9,5,English,Open
17,42,C9,5,English,Fixed
17,108,D1,11,English,Open
17,66,D1,11,English,Fixed
17,28,D10,5,English,Open
17,96,D10,5,English,Fixed
17,148,D11,5,English,Open
17,2,D11,5,English,Fixed
17,24,D12,4,English,Open
17,21,D12,4,English,Fixed
17,1,D13,4,English,Open
17,138,D13,4,English,Fixed
17,93,D14,4,English,Open
17,23,D14,4,English,Fixed
17,158,D15,4,English,Open
17,122,D15,4,English,Fixed
17,22,D16,8,English,Open
17,131,D16,8,English,Fixed
17,105,D17,8,English,Open
17,48,D17,8,English,Fixed
17,113,D18,11,English,Open
17,56,D18,11,English,Fixed
17,145,D19,11,English,Open
17,74,D19,11,English,Fixed
17,38,D2,9,English,Open
17,107,D2,9,English,Fixed
17,34,D20,11,English,Open
17,13,D20,11,English,Fixed
17,154,D3,9,English,Open
17,49,D3,9,English,Fixed
17,82,D4,6,English,Open
17,142,D4,9,English,Fixed
17,30,D5,6,English,Open
17,130,D5,6,English,Fixed
17,126,D6,5,English,Open
17,77,D6,5,English,Fixed
17,136,D7,5,English,Open
17,38,D7,5,English,Fixed
17,132,D8,5,English,Open
17,6,D8,5,English,Fixed
17,79,D9,5,English,Open
17,149,D9,5,English,Fixed
17,52,E1,3,English,Open
17,160,E1,11,English,Fixed
17,157,E10,5,English,Open
17,123,E10,5,English,Fixed
17,19,E11,5,English,Open
17,40,E11,4,English,Fixed
17,122,E12,4,English,Open
17,55,E12,4,English,Fixed
17,151,E13,4,English,Open
17,16,E13,4,English,Fixed
17,131,E14,4,English,Open
17,132,E14,4,English,Fixed
17,111,E15,4,English,Open
17,73,E15,4,English,Fixed
17,149,E16,4,English,Open
17,118,E16,8,English,Fixed
17,124,E17,8,English,Open
17,141,E17,8,English,Fixed
17,112,E18,11,English,Open
17,78,E18,8,English,Fixed
17,116,E19,11,English,Open
17,126,E19,11,English,Fixed
17,107,E2,3,English,Open
17,58,E2,9,English,Fixed
17,48,E20,11,English,Open
17,26,E20,11,English,Fixed
17,2,E3,RUST,English,Open
17,75,E3,9,English,Fixed
17,138,E4,10,English,Open
17,119,E4,10,English,Fixed
17,65,E5,10,English,Open
17,50,E5,10,English,Fixed
17,43,E6,5,English,Open
17,92,E6,5,English,Fixed
17,26,E7,OLIVE,English,Open
17,36,E7,5,English,Fixed
17,147,E8,5,English,Open
17,71,E8,5,English,Fixed
17,95,E9,5,English,Open
17,28,E9,5,English,Fixed
17,84,F1,3,English,Open
17,11,F1,3,English,Fixed
17,7,F10,5,English,Open
17,72,F10,5,English,Fixed
17,5,F11,5,English,Open
17,80,F11,5,English,Fixed
17,81,F12,5,English,Open
17,9,F12,4,English,Fixed
17,31,F13,4,English,Open
17,69,F13,4,English,Fixed
17,142,F14,4,English,Open
17,79,F14,4,English,Fixed
17,80,F15,4,English,Open
17,120,F15,4,English,Fixed
17,125,F16,4,English,Open
17,159,F16,8,English,Fixed
17,12,F17,8,English,Open
17,104,F17,8,English,Fixed
17,88,F18,8,English,Open
17,1,F18,8,English,Fixed
17,121,F19,11,English,Open
17,25,F19,11,English,Fixed
17,143,F2,3,English,Open
17,110,F2,9,English,Fixed
17,16,F20,11,English,Open
17,46,F20,11,English,Fixed
17,72,F3,10,English,Open
17,94,F3,10,English,Fixed
17,27,F4,10,English,Open
17,4,F4,10,English,Fixed
17,117,F5,10,English,Open
17,12,F5,10,English,Fixed
17,56,F6,5,English,Open
17,33,F6,5,English,Fixed
17,101,F7,5,English,Open
17,81,F7,5,English,Fixed
17,103,F8,5,English,Open
17,37,F8,5,English,Fixed
17,62,F9,5,English,Open
17,154,F9,5,English,Fixed
17,76,G1,CRANBERRY,English,Open
17,150,G1,3,English,Fixed
17,63,G10,5,English,Open
17,102,G10,5,English,Fixed
17,42,G11,5,English,Open
17,63,G11,5,English,Fixed
17,109,G12,5,English,Open
17,20,G12,4,English,Fixed
17,128,G13,5,English,Open
17,39,G13,4,English,Fixed
17,71,G14,4,English,Open
17,153,G14,4,English,Fixed
17,133,G15,4,English,Open
17,99,G15,4,English,Fixed
17,17,G16,8,English,Open
17,128,G16,8,English,Fixed
17,91,G17,8,English,Open
17,143,G17,8,English,Fixed
17,120,G18,8,English,Open
17,105,G18,8,English,Fixed
17,87,G19,8,English,Open
17,129,G19,8,English,Fixed
17,106,G2,3,English,Open
17,90,G2,3,English,Fixed
17,137,G20,CRANBERRY,English,Open
17,89,G20,3,English,Fixed
17,73,G3,10,English,Open
17,103,G3,10,English,Fixed
17,3,G4,10,English,Open
17,134,G4,10,English,Fixed
17,6,G5,10,English,Open
17,135,G5,5,English,Fixed
17,66,G6,1,English,Open
17,54,G6,5,English,Fixed
17,55,G7,5,English,Open
17,43,G7,5,English,Fixed
17,23,G8,5,English,Open
17,148,G8,5,English,Fixed
17,14,G9,5,English,Open
17,41,G9,5,English,Fixed
17,41,H1,10,English,Open
17,65,H1,3,English,Fixed
17,152,H10,5,English,Open
17,157,H10,5,English,Fixed
17,10,H11,NAVY,English,Open
17,82,H11,5,English,Fixed
17,32,H12,NAVY,English,Open
17,76,H12,4,English,Fixed
17,40,H13,NAVY,English,Open
17,116,H13,4,English,Fixed
17,4,H14,NAVY,English,Open
17,14,H14,4,English,Fixed
17,35,H15,4,English,Open
17,151,H15,4,English,Fixed
17,45,H16,8,English,Open
17,111,H16,8,English,Fixed
17,58,H17,8,English,Open
17,140,H17,8,English,Fixed
17,114,H18,1,English,Open
17,19,H18,8,English,Fixed
17,36,H19,AUBERDEEN,English,Open
17,34,H19,8,English,Fixed
17,33,H2,10,English,Open
17,155,H2,10,English,Fixed
17,11,H20,8,English,Open
17,145,H20,8,English,Fixed
17,144,H3,10,English,Open
17,22,H3,10,English,Fixed
17,115,H4,1,English,Open
17,144,H4,1,English,Fixed
17,129,H5,1,English,Open
17,121,H5,5,English,Fixed
17,39,H6,1,English,Open
17,59,H6,10,English,Fixed
17,13,H7,5,English,Open
17,158,H7,5,English,Fixed
17,153,H8,1,English,Open
17,84,H8,5,English,Fixed
17,75,H9,5,English,Open
17,106,H9,5,English,Fixed
18,3,A1,6,English,Open
18,106,A1,2,English,Fixed
18,61,A10,2,English,Open
18,4,A10,5,English,Fixed
18,73,A11,2,English,Open
18,33,A11,4,English,Fixed
18,76,A12,2,English,Open
18,18,A12,4,English,Fixed
18,80,A13,4,English,Fixed
18,5,A14,2,English,Open
18,9,A14,4,English,Fixed
18,62,A15,6,English,Open
18,19,A15,2,English,Fixed
18,54,A16,2,English,Open
18,142,A16,2,English,Fixed
18,131,A17,2,English,Fixed
18,74,A18,2,English,Fixed
18,71,A19,11,English,Fixed
18,47,A2,11,English,Fixed
18,68,A20,2,English,Fixed
18,2,A3,11,English,Fixed
18,47,A4,11,English,Open
18,45,A4,2,English,Fixed
18,12,A5,4,English,Open
18,8,A5,6,English,Fixed
18,23,A6,4,English,Open
18,62,A6,6,English,Fixed
18,22,A7,6,English,Fixed
18,59,A8,6,English,Open
18,1,A8,5,English,Fixed
18,58,A9,2,English,Open
18,130,A9,5,English,Fixed
18,88,B1,11,English,Fixed
18,38,B10,6,English,Open
18,34,B10,4,English,Fixed
18,110,B11,4,English,Fixed
18,114,B12,4,English,Fixed
18,72,B13,4,English,Fixed
18,70,B14,6,English,Open
18,14,B14,4,English,Fixed
18,56,B15,5,English,Open
18,38,B15,4,English,Fixed
18,150,B16,7,English,Fixed
18,67,B17,5,English,Open
18,21,B17,8,English,Fixed
18,108,B18,8,English,Fixed
18,155,B19,11,English,Fixed
18,26,B2,5,English,Open
18,125,B2,11,English,Fixed
18,27,B20,4,English,Open
18,77,B20,11,English,Fixed
18,77,B3,4,English,Open
18,10,B3,9,English,Fixed
18,102,B4,6,English,Fixed
18,11,B5,4,English,Open
18,123,B5,6,English,Fixed
18,1,B6,5,English,Open
18,101,B6,6,English,Fixed
18,104,B7,5,English,Fixed
18,134,B8,5,English,Fixed
18,55,B9,5,English,Open
18,3,B9,5,English,Fixed
18,51,C1,8,English,Open
18,97,C1,11,English,Fixed
18,48,C10,4,English,Open
18,28,C10,4,English,Fixed
18,111,C11,5,English,Fixed
18,136,C11,4,English,Fixed
18,69,C12,GOLD,English,Open
18,153,C12,4,English,Fixed
18,70,C13,4,English,Fixed
18,2,C14,4,English,Open
18,89,C14,4,English,Fixed
18,67,C15,4,English,Fixed
18,78,C16,11,English,Open
18,99,C16,8,English,Fixed
18,63,C17,11,English,Open
18,135,C17,8,English,Fixed
18,116,C18,11,English,Fixed
18,72,C19,4,English,Open
18,51,C19,11,English,Fixed
18,96,C2,9,English,Fixed
18,25,C20,11,English,Fixed
18,20,C3,8,English,Open
18,133,C3,9,English,Fixed
18,68,C4,5,English,Open
18,109,C4,6,English,Fixed
18,119,C5,6,English,Fixed
18,36,C6,5,English,Open
18,82,C6,5,English,Fixed
18,159,C7,5,English,Fixed
18,27,C8,5,English,Fixed
18,45,C9,5,English,Open
18,36,D1,11,English,Fixed
18,151,D10,5,English,Fixed
18,34,D11,5,English,Open
18,83,D11,4,English,Fixed
18,28,D12,4,English,Open
18,87,D12,4,English,Fixed
18,13,D13,BEIGE,English,Open
18,56,D13,4,English,Fixed
18,20,D14,4,English,Fixed
18,138,D15,4,English,Fixed
18,39,D16,8,English,Fixed
18,59,D17,8,English,Fixed
18,92,D18,8,English,Fixed
18,10,D19,4,English,Open
18,146,D19,11,English,Fixed
18,148,D2,9,English,Fixed
18,19,D20,5,English,Open
18,85,D20,11,English,Fixed
18,30,D3,3,English,Open
18,57,D3,9,English,Fixed
18,55,D4,6,English,Fixed
18,44,D5,6,English,Fixed
18,145,D6,5,English,Fixed
18,112,D7,5,English,Fixed
18,37,D8,4,English,Open
18,84,D8,5,English,Fixed
18,52,D9,4,English,Open
18,43,D9,5,English,Fixed
18,74,E1,9,English,Open
18,107,E1,3,English,Fixed
18,4,E10,5,English,Open
18,154,E10,5,English,Fixed
18,90,E11,4,English,Fixed
18,73,E12,4,English,Fixed
18,69,E13,4,English,Fixed
18,32,E14,4,English,Open
18,40,E14,4,English,Fixed
18,61,E15,4,English,Fixed
18,60,E16,5,English,Open
18,141,E16,8,English,Fixed
18,46,E17,8,English,Fixed
18,144,E18,8,English,Fixed
18,122,E19,11,English,Fixed
18,120,E2,11,English,Fixed
18,64,E20,11,English,Fixed
18,24,E3,9,English,Fixed
18,156,E4,10,English,Fixed
18,29,E5,10,English,Fixed
18,16,E6,9,English,Open
18,32,E6,5,English,Fixed
18,37,E7,5,English,Fixed
18,44,E8,4,English,Open
18,79,E8,5,English,Fixed
18,22,E9,4,English,Open
18,66,E9,5,English,Fixed
18,15,F1,3,English,Open
18,91,F1,3,English,Fixed
18,140,F10,5,English,Fixed
18,35,F11,5,English,Fixed
18,65,F12,9,English,Open
18,94,F12,4,English,Fixed
18,132,F13,4,English,Fixed
18,66,F14,5,English,Open
18,78,F14,4,English,Fixed
18,31,F15,5,English,Open
18,53,F15,4,English,Fixed
18,41,F16,8,English,Open
18,105,F16,8,English,Fixed
18,16,F17,8,English,Fixed
18,6,F18,10,English,Open
18,75,F18,8,English,Fixed
18,60,F19,11,English,Fixed
18,71,F2,3,English,Open
18,157,F2,3,English,Fixed
18,118,F20,11,English,Fixed
18,147,F3,10,English,Fixed
18,86,F4,10,English,Fixed
18,95,F5,5,English,Fixed
18,113,F6,5,English,Fixed
18,25,F7,9,English,Open
18,31,F7,5,English,Fixed
18,53,F8,9,English,Open
18,58,F8,5,English,Fixed
18,139,F9,5,English,Fixed
18,29,G1,1,English,Open
18,152,G1,3,English,Fixed
18,15,G10,5,English,Fixed
18,64,G11,3,English,Open
18,30,G11,5,English,Fixed
18,50,G12,10,English,Open
18,63,G12,4,English,Fixed
18,23,G13,4,English,Fixed
18,160,G14,4,English,Fixed
18,12,G15,4,English,Fixed
18,52,G16,8,English,Fixed
18,98,G17,8,English,Fixed
18,42,G18,8,English,Fixed
18,18,G19,3,English,Open
18,100,G19,8,English,Fixed
18,5,G2,3,English,Fixed
18,13,G20,11,English,Fixed
18,80,G3,3,English,Open
18,17,G3,10,English,Fixed
18,81,G4,10,English,Fixed
18,43,G5,1,English,Open
18,11,G5,5,English,Fixed
18,39,G6,3,English,Open
18,128,G6,5,English,Fixed
18,115,G7,5,English,Fixed
18,24,G8,3,English,Open
18,50,G8,5,English,Fixed
18,42,G9,3,English,Open
18,121,G9,5,English,Fixed
18,79,H1,1,English,Open
18,26,H1,3,English,Fixed
18,7,H10,3,English,Open
18,103,H10,5,English,Fixed
18,6,H11,4,English,Fixed
18,143,H12,4,English,Fixed
18,149,H13,4,English,Fixed
18,33,H14,3,English,Open
18,93,H14,4,English,Fixed
18,21,H15,5,English,Open
18,49,H15,4,English,Fixed
18,129,H16,8,English,Fixed
18,8,H17,1,English,Open
18,158,H17,8,English,Fixed
18,75,H18,1,English,Open
18,65,H18,8,English,Fixed
18,40,H19,3,English,Open
18,117,H19,8,English,Fixed
18,17,H2,1,English,Open
18,48,H2,3,English,Fixed
18,9,H20,1,English,Open
18,41,H20,3,English,Fixed
18,14,H3,1,English,Open
18,76,H3,10,English,Fixed
18,124,H4,1,English,Fixed
18,46,H5,1,English,Open
18,54,H5,5,English,Fixed
18,35,H6,1,English,Open
18,137,H6,2,English,Fixed
18,127,H7,1,English,Fixed
18,57,H8,1,English,Open
18,7,H8,5,English,Fixed
18,49,H9,3,English,Open
18,126,H9,5,English,Fixed
19,58,A1,11,English,Open
19,14,A1,11,English,Fixed
19,62,A10,5,English,Open
19,55,A10,5,English,Fixed
19,71,A11,4,English,Open
19,93,A11,4,English,Fixed
19,117,A12,4,English,Open
19,88,A12,4,English,Fixed
19,129,A13,4,English,Open
19,153,A13,5,English,Fixed
19,130,A14,4,English,Open
19,66,A14,2,English,Fixed
19,44,A15,2,English,Open
19,36,A15,2,English,Fixed
19,83,A16,2,English,Open
19,86,A16,2,English,Fixed
19,132,A17,2,English,Open
19,18,A17,2,English,Fixed
19,141,A18,2,English,Open
19,155,A19,2,English,Open
19,151,A19,2,English,Fixed
19,124,A2,11,English,Open
19,25,A2,11,English,Fixed
19,157,A20,2,English,Open
19,131,A20,2,English,Fixed
19,119,A3,PEACH,English,Open
19,27,A3,11,English,Fixed
19,137,A4,PEACH,English,Open
19,22,A4,2,English,Fixed
19,54,A5,6,English,Open
19,32,A5,6,English,Fixed
19,5,A6,6,English,Open
19,139,A6,6,English,Fixed
19,23,A7,5,English,Open
19,129,A7,6,English,Fixed
19,79,A8,5,English,Open
19,105,A8,5,English,Fixed
19,120,A8,2,English,Fixed
19,65,A9,5,English,Open
19,158,A9,5,English,Fixed
19,47,B1,11,English,Open
19,132,B1,11,English,Fixed
19,92,B10,5,English,Open
19,80,B10,4,English,Fixed
19,140,B11,4,English,Open
19,41,B11,5,English,Fixed
19,69,B12,4,English,Open
19,67,B12,4,English,Fixed
19,103,B13,4,English,Open
19,149,B13,4,English,Fixed
19,87,B14,4,English,Open
19,11,B14,4,English,Fixed
19,74,B15,4,English,Open
19,85,B15,4,English,Fixed
19,133,B16,8,English,Open
19,107,B16,7,English,Fixed
19,59,B17,8,English,Open
19,63,B17,11,English,Fixed
19,126,B18,11,English,Open
19,94,B18,11,English,Fixed
19,29,B19,11,English,Open
19,128,B19,11,English,Fixed
19,20,B2,PEACH,English,Open
19,145,B2,11,English,Fixed
19,33,B20,11,English,Open
19,110,B20,11,English,Fixed
19,35,B3,PEACH,English,Open
19,113,B3,9,English,Fixed
19,105,B4,6,English,Open
19,42,B4,6,English,Fixed
19,108,B5,6,English,Open
19,58,B5,6,English,Fixed
19,64,B6,6,English,Open
19,97,B6,6,English,Fixed
19,32,B7,5,English,Open
19,50,B7,5,English,Fixed
19,8,B8,5,English,Open
19,53,B8,5,English,Fixed
19,27,B9,5,English,Open
19,56,B9,5,English,Fixed
19,139,C1,11,English,Open
19,135,C1,11,English,Fixed
19,123,C10,5,English,Open
19,127,C10,5,English,Fixed
19,67,C11,TEAL,English,Open
19,57,C11,4,English,Fixed
19,42,C12,TEAL,English,Open
19,64,C12,4,English,Fixed
19,66,C13,4,English,Open
19,82,C13,4,English,Fixed
19,43,C14,4,English,Open
19,155,C14,4,English,Fixed
19,12,C15,4,English,Open
19,133,C15,4,English,Fixed
19,127,C16,8,English,Open
19,143,C16,8,English,Fixed
19,34,C17,8,English,Open
19,38,C17,11,English,Fixed
19,37,C18,8,English,Open
19,39,C18,11,English,Fixed
19,93,C19,11,English,Open
19,12,C19,11,English,Fixed
19,25,C2,PEACH,English,Open
19,9,C2,9,English,Fixed
19,131,C20,11,English,Open
19,102,C20,11,English,Fixed
19,95,C3,9,English,Open
19,126,C3,9,English,Fixed
19,60,C4,6,English,Open
19,147,C4,9,English,Fixed
19,134,C5,6,English,Open
19,34,C5,6,English,Fixed
19,22,C6,6,English,Open
19,84,C6,5,English,Fixed
19,122,C7,5,English,Open
19,134,C7,5,English,Fixed
19,81,C8,5,English,Open
19,115,C8,5,English,Fixed
19,147,C9,5,English,Open
19,8,C9,5,English,Fixed
19,104,D1,3,English,Open
19,75,D1,11,English,Fixed
19,28,D10,TEAL,English,Open
19,6,D10,5,English,Fixed
19,10,D11,TEAL,English,Open
19,121,D11,5,English,Fixed
19,82,D12,TEAL,English,Open
19,5,D12,4,English,Fixed
19,86,D13,4,English,Open
19,68,D13,4,English,Fixed
19,88,D14,4,English,Open
19,69,D14,4,English,Fixed
19,68,D15,4,English,Open
19,104,D15,4,English,Fixed
19,125,D16,8,English,Open
